,vorname,anzahl,geschlecht,bezirke,name length
26500,Karim,6,m,neukoelln,5
26501,Luke,6,m,neukoelln,4
26502,Mahmoud,6,m,neukoelln,7
26503,Maxim,6,m,neukoelln,5
26504,Mohamad,6,m,neukoelln,7
26505,Richard,6,m,neukoelln,7
26506,Ryan,6,m,neukoelln,4
26507,Sam,6,m,neukoelln,3
26508,Talha,6,m,neukoelln,5
26509,Till,6,m,neukoelln,4
26510,Tobias,6,m,neukoelln,6
26511,Tom,6,m,neukoelln,3
26512,Valentin,6,m,neukoelln,8
26513,Adele,5,w,neukoelln,5
26514,Amina,5,w,neukoelln,5
26515,Amira,5,w,neukoelln,5
26516,Ayşe,5,w,neukoelln,4
26517,Carla,5,w,neukoelln,5
26518,Elena,5,w,neukoelln,5
26519,Elissa,5,w,neukoelln,6
26520,Emelie,5,w,neukoelln,6
26521,Esma,5,w,neukoelln,4
26522,Havin,5,w,neukoelln,5
26523,Isabella,5,w,neukoelln,8
26524,Klara,5,w,neukoelln,5
26525,Käthe,5,w,neukoelln,5
26526,Layan,5,w,neukoelln,5
26527,Leyla,5,w,neukoelln,5
26528,Linda,5,w,neukoelln,5
26529,Lotte,5,w,neukoelln,5
26530,Lucy,5,w,neukoelln,4
26531,Matilda,5,w,neukoelln,7
26532,Merle,5,w,neukoelln,5
26533,Michelle,5,w,neukoelln,8
26534,Milena,5,w,neukoelln,6
26535,Nele,5,w,neukoelln,4
26536,Sofia,5,w,neukoelln,5
26537,Viktoria,5,w,neukoelln,8
26538,Zoé,5,w,neukoelln,3
26539,Alex,5,m,neukoelln,4
26540,Amar,5,m,neukoelln,4
26541,Angelo,5,m,neukoelln,6
26542,Antonio,5,m,neukoelln,7
26543,Berat,5,m,neukoelln,5
26544,Damian,5,m,neukoelln,6
26545,Eduard,5,m,neukoelln,6
26546,Elyas,5,m,neukoelln,5
26547,Frederik,5,m,neukoelln,8
26548,Fritz,5,m,neukoelln,5
26549,Ian,5,m,neukoelln,3
26550,Jacob,5,m,neukoelln,5
26551,Jayden,5,m,neukoelln,6
26552,Johannes,5,m,neukoelln,8
26553,Julius,5,m,neukoelln,6
26554,Malek,5,m,neukoelln,5
26555,Marcel,5,m,neukoelln,6
26556,Mats,5,m,neukoelln,4
26557,Maurice,5,m,neukoelln,7
26558,Mert,5,m,neukoelln,4
26559,Michael,5,m,neukoelln,7
26560,Muhammad,5,m,neukoelln,8
26561,Nick,5,m,neukoelln,4
26562,Noel,5,m,neukoelln,4
26563,Ole,5,m,neukoelln,3
26564,Oliver,5,m,neukoelln,6
26565,Otto,5,m,neukoelln,4
26566,Samuel,5,m,neukoelln,6
26567,Sebastian,5,m,neukoelln,9
26568,Simon,5,m,neukoelln,5
26569,Taim,5,m,neukoelln,4
26570,Thomas,5,m,neukoelln,6
26571,Younes,5,m,neukoelln,6
26572,Yousef,5,m,neukoelln,6
26573,Alissa,4,w,neukoelln,6
26574,Alma,4,w,neukoelln,4
26575,Amalia,4,w,neukoelln,6
26576,Amélie,4,w,neukoelln,6
26577,Annelie,4,w,neukoelln,7
26578,Antonia,4,w,neukoelln,7
26579,Dilara,4,w,neukoelln,6
26580,Elin,4,w,neukoelln,4
26581,Fiona,4,w,neukoelln,5
26582,Gül,4,w,neukoelln,3
26583,Hatice,4,w,neukoelln,6
26584,Helene,4,w,neukoelln,6
26585,Julie,4,w,neukoelln,5
26586,Lilli,4,w,neukoelln,5
26587,Lisa,4,w,neukoelln,4
26588,Lou,4,w,neukoelln,3
26589,Luana,4,w,neukoelln,5
26590,Magdalena,4,w,neukoelln,9
26591,Mara,4,w,neukoelln,4
26592,Martha,4,w,neukoelln,6
26593,Melinda,4,w,neukoelln,7
26594,Meryem,4,w,neukoelln,6
26595,Miriam,4,w,neukoelln,6
26596,Paula,4,w,neukoelln,5
26597,Pia,4,w,neukoelln,3
26598,Sara,4,w,neukoelln,4
26599,Selma,4,w,neukoelln,5
26600,Tilda,4,w,neukoelln,5
26601,Valeria,4,w,neukoelln,7
26602,Yara,4,w,neukoelln,4
26603,Yasmin,4,w,neukoelln,6
26604,Zahraa,4,w,neukoelln,6
26605,Ahmed,4,m,neukoelln,5
26606,Alfred,4,m,neukoelln,6
26607,Amin,4,m,neukoelln,4
26608,Bruno,4,m,neukoelln,5
26609,Burak,4,m,neukoelln,5
26610,Cem,4,m,neukoelln,3
26611,Constantin,4,m,neukoelln,10
26612,Dominik,4,m,neukoelln,7
26613,Edgar,4,m,neukoelln,5
26614,Eliah,4,m,neukoelln,5
26615,Emanuel,4,m,neukoelln,7
26616,Emre,4,m,neukoelln,4
26617,Ertuğrul,4,m,neukoelln,8
26618,Fatih,4,m,neukoelln,5
26619,Friedrich,4,m,neukoelln,9
26620,Hannes,4,m,neukoelln,6
26621,Henri,4,m,neukoelln,5
26622,Henry,4,m,neukoelln,5
26623,Hugo,4,m,neukoelln,4
26624,Ilias,4,m,neukoelln,5
26625,Jamal,4,m,neukoelln,5
26626,Juri,4,m,neukoelln,4
26627,Justus,4,m,neukoelln,6
26628,Khaled,4,m,neukoelln,6
26629,Kian,4,m,neukoelln,4
26630,Kilian,4,m,neukoelln,6
26631,Konstantin,4,m,neukoelln,10
26632,Kuzey,4,m,neukoelln,5
26633,Leopold,4,m,neukoelln,7
26634,Luan,4,m,neukoelln,4
26635,Markus,4,m,neukoelln,6
26636,Michel,4,m,neukoelln,6
26637,Mika,4,m,neukoelln,4
26638,Mikail,4,m,neukoelln,6
26639,Mohammed,4,m,neukoelln,8
26640,Musa,4,m,neukoelln,4
26641,Nathan,4,m,neukoelln,6
26642,Nikolas,4,m,neukoelln,7
26643,Pepe,4,m,neukoelln,4
26644,Philipp,4,m,neukoelln,7
26645,Phillip,4,m,neukoelln,7
26646,Ricardo,4,m,neukoelln,7
26647,Rudolf,4,m,neukoelln,6
26648,Salim,4,m,neukoelln,5
26649,Sören,4,m,neukoelln,5
26650,Umut,4,m,neukoelln,4
26651,Willi,4,m,neukoelln,5
26652,Wolfgang,4,m,neukoelln,8
26653,Yassin,4,m,neukoelln,6
26654,Yunus,4,m,neukoelln,5
26655,Aaliyah,3,w,neukoelln,7
26656,Aleyna,3,w,neukoelln,6
26657,Alin,3,w,neukoelln,4
26658,Alisa,3,w,neukoelln,5
26659,Aliya,3,w,neukoelln,5
26660,Alva,3,w,neukoelln,4
26661,Amar,3,w,neukoelln,4
26662,An,3,w,neukoelln,2
26663,Anastasia,3,w,neukoelln,9
26664,Andra,3,w,neukoelln,5
26665,Annabelle,3,w,neukoelln,9
26666,Antonella,3,w,neukoelln,9
26667,Asya,3,w,neukoelln,4
26668,Aurelia,3,w,neukoelln,7
26669,Aylin,3,w,neukoelln,5
26670,Azra,3,w,neukoelln,4
26671,Beyza,3,w,neukoelln,5
26672,Carlotta,3,w,neukoelln,8
26673,Cassandra,3,w,neukoelln,9
26674,Cataleya,3,w,neukoelln,8
26675,Claire,3,w,neukoelln,6
26676,Defne,3,w,neukoelln,5
26677,Destiny,3,w,neukoelln,7
26678,Eleni,3,w,neukoelln,5
26679,Elida,3,w,neukoelln,5
26680,Eliza,3,w,neukoelln,5
26681,Elli,3,w,neukoelln,4
26682,Elsa,3,w,neukoelln,4
26683,Emilie,3,w,neukoelln,6
26684,Enie,3,w,neukoelln,4
26685,Fatma,3,w,neukoelln,5
26686,Florentine,3,w,neukoelln,10
26687,Fritzi,3,w,neukoelln,6
26688,Grace,3,w,neukoelln,5
26689,Greta,3,w,neukoelln,5
26690,Halime,3,w,neukoelln,6
26691,Helin,3,w,neukoelln,5
26692,Ingrid,3,w,neukoelln,6
26693,Isabel,3,w,neukoelln,6
26694,Isabell,3,w,neukoelln,7
26695,Jessica,3,w,neukoelln,7
26696,Jolene,3,w,neukoelln,6
26697,Joline,3,w,neukoelln,6
26698,Jona,3,w,neukoelln,4
26699,Josefine,3,w,neukoelln,8
26700,Josephin,3,w,neukoelln,8
26701,Juliana,3,w,neukoelln,7
26702,Karina,3,w,neukoelln,6
26703,Karla,3,w,neukoelln,5
26704,Katrin,3,w,neukoelln,6
26705,Kübra,3,w,neukoelln,5
26706,Laya,3,w,neukoelln,4
26707,Leonora,3,w,neukoelln,7
26708,Lien,3,w,neukoelln,4
26709,Liv,3,w,neukoelln,3
26710,Livia,3,w,neukoelln,5
26711,Abdullah,3,m,neukoelln,8
26712,Lotta,3,w,neukoelln,5
26713,Abel,3,m,neukoelln,4
26714,Lucia,3,w,neukoelln,5
26715,Adem,3,m,neukoelln,4
26716,Mailin,3,w,neukoelln,6
26717,Adnan,3,m,neukoelln,5
26718,Malia,3,w,neukoelln,5
26719,Ahmet,3,m,neukoelln,5
26720,Marleen,3,w,neukoelln,7
26721,Akram,3,m,neukoelln,5
26722,Marta,3,w,neukoelln,5
26723,Alvar,3,m,neukoelln,5
26724,Marwa,3,w,neukoelln,5
26725,Anthony,3,m,neukoelln,7
26726,Maryam,3,w,neukoelln,6
26727,Artur,3,m,neukoelln,5
26728,Melia,3,w,neukoelln,5
26729,Ayaz,3,m,neukoelln,4
26730,Melis,3,w,neukoelln,5
26731,Batuhan,3,m,neukoelln,7
26732,Melisa,3,w,neukoelln,6
26733,Benedikt,3,m,neukoelln,8
26734,Milla,3,w,neukoelln,5
26735,Bilal,3,m,neukoelln,5
26736,Minel,3,w,neukoelln,5
26737,Béla,3,m,neukoelln,4
26738,Miray,3,w,neukoelln,5
26739,Caspar,3,m,neukoelln,6
26740,Mona,3,w,neukoelln,4
26741,Danilo,3,m,neukoelln,6
26742,Narin,3,w,neukoelln,5
26743,Darius,3,m,neukoelln,6
26744,Nina,3,w,neukoelln,4
26745,Dean,3,m,neukoelln,4
26746,Nour,3,w,neukoelln,4
26747,Diyar,3,m,neukoelln,5
26748,Olivia,3,w,neukoelln,6
26749,Elijah,3,m,neukoelln,6
26750,Rayan,3,w,neukoelln,5
26751,Elliot,3,m,neukoelln,6
26752,Romy,3,w,neukoelln,4
26753,Eric,3,m,neukoelln,4
26754,Rosa,3,w,neukoelln,4
26755,Eyüp,3,m,neukoelln,4
26756,Rose,3,w,neukoelln,4
26757,Furkan,3,m,neukoelln,6
26758,Samira,3,w,neukoelln,6
26759,Günter,3,m,neukoelln,6
26760,Su,3,w,neukoelln,2
26761,Henrik,3,m,neukoelln,6
26762,Talia,3,w,neukoelln,5
26763,Ilay,3,m,neukoelln,4
26764,Tamara,3,w,neukoelln,6
26765,İlyas,3,m,neukoelln,5
26766,Theresa,3,w,neukoelln,7
26767,İsmail,3,m,neukoelln,6
26768,Tuana,3,w,neukoelln,5
26769,Issa,3,m,neukoelln,4
26770,Viola,3,w,neukoelln,5
26771,Ivan,3,m,neukoelln,4
26772,Zofia,3,w,neukoelln,5
26773,Jamie,3,m,neukoelln,5
26774,Jannik,3,m,neukoelln,6
26775,Janosch,3,m,neukoelln,7
26776,Jonah,3,m,neukoelln,5
26777,Justin,3,m,neukoelln,6
26778,Jürgen,3,m,neukoelln,6
26779,Kaya,3,m,neukoelln,4
26780,Kenan,3,m,neukoelln,5
26781,Lasse,3,m,neukoelln,5
26782,Leander,3,m,neukoelln,7
26783,Lennox,3,m,neukoelln,6
26784,Lino,3,m,neukoelln,4
26785,Lio,3,m,neukoelln,3
26786,Mahdi,3,m,neukoelln,5
26787,Malte,3,m,neukoelln,5
26788,Manuel,3,m,neukoelln,6
26789,Marc,3,m,neukoelln,4
26790,Matei,3,m,neukoelln,5
26791,Matti,3,m,neukoelln,5
26792,Mike,3,m,neukoelln,4
26793,Milo,3,m,neukoelln,4
26794,Mirza,3,m,neukoelln,5
26795,Moussa,3,m,neukoelln,6
26796,Nicolas,3,m,neukoelln,7
26797,Orlando,3,m,neukoelln,7
26798,Osman,3,m,neukoelln,5
26799,Pascal,3,m,neukoelln,6
26800,Ragnar,3,m,neukoelln,6
26801,Rainer,3,m,neukoelln,6
26802,Said,3,m,neukoelln,4
26803,Selim,3,m,neukoelln,5
26804,Taha,3,m,neukoelln,4
26805,Teoman,3,m,neukoelln,6
26806,Timo,3,m,neukoelln,4
26807,Tyler,3,m,neukoelln,5
26808,Wilhelm,3,m,neukoelln,7
26809,Alena,2,w,neukoelln,5
26810,Alia,2,w,neukoelln,4
26811,Alice,2,w,neukoelln,5
26812,Amilia,2,w,neukoelln,6
26813,Andreea,2,w,neukoelln,7
26814,Ann,2,w,neukoelln,3
26815,Annabell,2,w,neukoelln,8
26816,Anouk,2,w,neukoelln,5
26817,Ariana,2,w,neukoelln,6
26818,Arin,2,w,neukoelln,4
26819,Asena,2,w,neukoelln,5
26820,Asil,2,w,neukoelln,4
26821,Asmin,2,w,neukoelln,5
26822,Assil,2,w,neukoelln,5
26823,Aurelie,2,w,neukoelln,7
26824,Ava,2,w,neukoelln,3
26825,Ayah,2,w,neukoelln,4
26826,Aysha,2,w,neukoelln,5
26827,Bayan,2,w,neukoelln,5
26828,Belinay,2,w,neukoelln,7
26829,Bella,2,w,neukoelln,5
26830,Beren,2,w,neukoelln,5
26831,Büşra,2,w,neukoelln,5
26832,Canan,2,w,neukoelln,5
26833,Cansu,2,w,neukoelln,5
26834,Celin,2,w,neukoelln,5
26835,Celina,2,w,neukoelln,6
26836,Celine,2,w,neukoelln,6
26837,Ceylin,2,w,neukoelln,6
26838,Charlie,2,w,neukoelln,7
26839,Christin,2,w,neukoelln,8
26840,Christina,2,w,neukoelln,9
26841,Claudia,2,w,neukoelln,7
26842,Dalal,2,w,neukoelln,5
26843,Daniela,2,w,neukoelln,7
26844,Daria,2,w,neukoelln,5
26845,Abdulrahman,2,m,neukoelln,11
26846,Debora,2,w,neukoelln,6
26847,Adil,2,m,neukoelln,4
26848,Devi,2,w,neukoelln,4
26849,Alan,2,m,neukoelln,4
26850,Diana,2,w,neukoelln,5
26851,Aleksander,2,m,neukoelln,10
26852,Dua,2,w,neukoelln,3
26853,Alim,2,m,neukoelln,4
26854,Ecrin,2,w,neukoelln,5
26855,Alp,2,m,neukoelln,3
26856,Edda,2,w,neukoelln,4
26857,Alpaslan,2,m,neukoelln,8
26858,Elmas,2,w,neukoelln,5
26859,Alwin,2,m,neukoelln,5
26860,Emely,2,w,neukoelln,5
26861,Anas,2,m,neukoelln,4
26862,Emine,2,w,neukoelln,5
26863,Andrei,2,m,neukoelln,6
26864,Enisa,2,w,neukoelln,5
26865,Anuar,2,m,neukoelln,5
26866,Enissa,2,w,neukoelln,6
26867,Arda,2,m,neukoelln,4
26868,Esila,2,w,neukoelln,5
26869,Arlind,2,m,neukoelln,6
26870,Esilya,2,w,neukoelln,6
26871,Armin,2,m,neukoelln,5
26872,Estelle,2,w,neukoelln,7
26873,Asaf,2,m,neukoelln,4
26874,Estera,2,w,neukoelln,6
26875,Aurelio,2,m,neukoelln,7
26876,Evelin,2,w,neukoelln,6
26877,Aurelius,2,m,neukoelln,8
26878,Evelyn,2,w,neukoelln,6
26879,Bela,2,m,neukoelln,4
26880,Eylül,2,w,neukoelln,5
26881,Billie,2,m,neukoelln,6
26882,Ezgi,2,w,neukoelln,4
26883,Bo,2,m,neukoelln,2
26884,Fabienne,2,w,neukoelln,8
26885,Brian,2,m,neukoelln,5
26886,Fatme,2,w,neukoelln,5
26887,Bryan,2,m,neukoelln,5
26888,Feline,2,w,neukoelln,6
26889,Bulut,2,m,neukoelln,5
26890,Fenja,2,w,neukoelln,5
26891,Carlo,2,m,neukoelln,5
26892,Filippa,2,w,neukoelln,7
26893,Chris,2,m,neukoelln,5
26894,Frieda,2,w,neukoelln,6
26895,Christiaan,2,m,neukoelln,10
26896,Giulia,2,w,neukoelln,6
26897,Christian,2,m,neukoelln,9
26898,Hailey,2,w,neukoelln,6
26899,Cihan,2,m,neukoelln,5
26900,Hajar,2,w,neukoelln,5
26901,Deniz,2,m,neukoelln,5
26902,Halima,2,w,neukoelln,6
26903,Dennis,2,m,neukoelln,6
26904,Hana,2,w,neukoelln,4
26905,Detlef,2,m,neukoelln,6
26906,Hanni,2,w,neukoelln,5
26907,Dijar,2,m,neukoelln,5
26908,Hermine,2,w,neukoelln,7
26909,Dominic,2,m,neukoelln,7
26910,Holly,2,w,neukoelln,5
26911,Don,2,m,neukoelln,3
26912,Iliana,2,w,neukoelln,6
26913,Dragan,2,m,neukoelln,6
26914,Iman,2,w,neukoelln,4
26915,Dzenan,2,m,neukoelln,6
26916,Inci,2,w,neukoelln,4
26917,Edward,2,m,neukoelln,6
26918,İrem,2,w,neukoelln,4
26919,Eliyas,2,m,neukoelln,6
26920,Iris,2,w,neukoelln,4
26921,Elvis,2,m,neukoelln,5
26922,Irma,2,w,neukoelln,4
26923,Emilian,2,m,neukoelln,7
26924,Izabela,2,w,neukoelln,7
26925,Emin,2,m,neukoelln,4
26926,Janice,2,w,neukoelln,6
26927,Emircan,2,m,neukoelln,7
26928,Janine,2,w,neukoelln,6
26929,Ensar,2,m,neukoelln,5
26930,Jella,2,w,neukoelln,5
26931,Eray,2,m,neukoelln,4
26932,Jennifer,2,w,neukoelln,8
26933,Eren,2,m,neukoelln,4
26934,Jenny,2,w,neukoelln,5
26935,Erich,2,m,neukoelln,5
26936,Joleen,2,w,neukoelln,6
26937,Fabricio,2,m,neukoelln,8
26938,Jolie,2,w,neukoelln,5
26939,Federico,2,m,neukoelln,8
26940,Joy,2,w,neukoelln,3
26941,Finlay,2,m,neukoelln,6
26942,Jule,2,w,neukoelln,4
26943,Finley,2,m,neukoelln,6
26944,Juli,2,w,neukoelln,4
26945,Florian,2,m,neukoelln,7
26946,Karin,2,w,neukoelln,5
26947,Fox,2,m,neukoelln,3
26948,Kate,2,w,neukoelln,4
26949,Frank,2,m,neukoelln,5
26950,Klea,2,w,neukoelln,4
26951,Fred,2,m,neukoelln,4
26952,Kristina,2,w,neukoelln,8
26953,Frieder,2,m,neukoelln,7
26954,Larissa,2,w,neukoelln,7
26955,Fynn,2,m,neukoelln,4
26956,Layal,2,w,neukoelln,5
26957,Gustav,2,m,neukoelln,6
26958,Leandra,2,w,neukoelln,7
26959,Hadi,2,m,neukoelln,4
26960,Leila,2,w,neukoelln,5
26961,Haidar,2,m,neukoelln,6
26962,Lejla,2,w,neukoelln,5
26963,Halil,2,m,neukoelln,5
26964,Lenja,2,w,neukoelln,5
26965,Hans,2,m,neukoelln,4
26966,Leoni,2,w,neukoelln,5
26967,Harry,2,m,neukoelln,5
26968,Leonore,2,w,neukoelln,7
26969,Hasan,2,m,neukoelln,5
26970,Leyana,2,w,neukoelln,6
26971,Heinrich,2,m,neukoelln,8
26972,Liana,2,w,neukoelln,5
26973,Hendrik,2,m,neukoelln,7
26974,Lidija,2,w,neukoelln,6
26975,İbrahim,2,m,neukoelln,7
26976,Lieselotte,2,w,neukoelln,10
26977,Ilja,2,m,neukoelln,4
26978,Lijana,2,w,neukoelln,6
26979,Ilkan,2,m,neukoelln,5
26980,Lili,2,w,neukoelln,4
26981,Ilyas,2,m,neukoelln,5
26982,Lilia,2,w,neukoelln,5
26983,Imran,2,m,neukoelln,5
26984,Lin,2,w,neukoelln,3
26985,Ingo,2,m,neukoelln,4
26986,Lisbeth,2,w,neukoelln,7
26987,Isa,2,m,neukoelln,3
26988,Liz,2,w,neukoelln,3
26989,Ismail,2,m,neukoelln,6
26990,Ljiljana,2,w,neukoelln,8
26991,Jack,2,m,neukoelln,4
26992,Ljubinka,2,w,neukoelln,8
26993,Jacques,2,m,neukoelln,7
26994,Lore,2,w,neukoelln,4
26995,Jamil,2,m,neukoelln,5
26996,Louise,2,w,neukoelln,6
26997,Janik,2,m,neukoelln,5
26998,Lovisa,2,w,neukoelln,6
26999,Jannes,2,m,neukoelln,6
27000,Lucía,2,w,neukoelln,5
27001,Jascha,2,m,neukoelln,6
27002,Luzia,2,w,neukoelln,5
27003,Jason,2,m,neukoelln,5
27004,Malaak,2,w,neukoelln,6
27005,Josef,2,m,neukoelln,5
27006,Malea,2,w,neukoelln,5
27007,Kacper,2,m,neukoelln,6
27008,Malin,2,w,neukoelln,5
27009,Kai,2,m,neukoelln,3
27010,Mandy,2,w,neukoelln,5
27011,Kassem,2,m,neukoelln,6
27012,Marisol,2,w,neukoelln,7
27013,Kemal,2,m,neukoelln,5
27014,Marla,2,w,neukoelln,5
27015,Kennedy,2,m,neukoelln,7
27016,Masal,2,w,neukoelln,5
27017,Kevin,2,m,neukoelln,5
27018,May,2,w,neukoelln,3
27019,Khalil,2,m,neukoelln,6
27020,Mayla,2,w,neukoelln,5
27021,Kiran,2,m,neukoelln,5
27022,Melanie,2,w,neukoelln,7
27023,Kirilov,2,m,neukoelln,7
27024,Meliha,2,w,neukoelln,6
27025,Klaus,2,m,neukoelln,5
27026,Melissa,2,w,neukoelln,7
27027,Kron,2,m,neukoelln,4
27028,Mia-Sophie,2,w,neukoelln,10
27029,Lars,2,m,neukoelln,4
27030,Midea,2,w,neukoelln,5
27031,Leevi,2,m,neukoelln,5
27032,Monika,2,w,neukoelln,6
27033,Lennard,2,m,neukoelln,7
27034,My,2,w,neukoelln,2
27035,Lenny,2,m,neukoelln,5
27036,Nadine,2,w,neukoelln,6
27037,Leonardo,2,m,neukoelln,8
27038,Naomi,2,w,neukoelln,5
27039,Leonas,2,m,neukoelln,6
27040,Natalie,2,w,neukoelln,7
27041,Leonhard,2,m,neukoelln,8
27042,Neele,2,w,neukoelln,5
27043,Lian,2,m,neukoelln,4
27044,Nehir,2,w,neukoelln,5
27045,Lias,2,m,neukoelln,4
27046,Nicole,2,w,neukoelln,6
27047,Lion,2,m,neukoelln,4
27048,Nikita,2,w,neukoelln,6
27049,Liyan,2,m,neukoelln,5
27050,Nora,2,w,neukoelln,4
27051,Lucian,2,m,neukoelln,6
27052,Paige,2,w,neukoelln,5
27053,Lui,2,m,neukoelln,3
27054,Petra,2,w,neukoelln,5
27055,Luka,2,m,neukoelln,4
27056,Petrovna,2,w,neukoelln,8
27057,Lutz,2,m,neukoelln,4
27058,Philina,2,w,neukoelln,7
27059,Maksymilian,2,m,neukoelln,11
27060,Philine,2,w,neukoelln,7
27061,Mario,2,m,neukoelln,5
27062,Rabia,2,w,neukoelln,5
27063,Marko,2,m,neukoelln,5
27064,Rabiya,2,w,neukoelln,6
27065,Marley,2,m,neukoelln,6
27066,Rahaf,2,w,neukoelln,5
27067,Marvin,2,m,neukoelln,6
27068,Rebeca,2,w,neukoelln,6
27069,Mateo,2,m,neukoelln,5
27070,Rebecca,2,w,neukoelln,7
27071,Mathias,2,m,neukoelln,7
27072,Riem,2,w,neukoelln,4
27073,Matthes,2,m,neukoelln,7
27074,Rim,2,w,neukoelln,3
27075,Miguel,2,m,neukoelln,6
27076,Rita,2,w,neukoelln,4
27077,Mio,2,m,neukoelln,3
27078,Ruby,2,w,neukoelln,4
27079,Miraç,2,m,neukoelln,5
27080,Rukaya,2,w,neukoelln,6
27081,Nam,2,m,neukoelln,3
27082,Ruth,2,w,neukoelln,4
27083,Nicholas,2,m,neukoelln,8
27084,Selin,2,w,neukoelln,5
27085,Nico,2,m,neukoelln,4
27086,Selina,2,w,neukoelln,6
27087,Nidal,2,m,neukoelln,5
27088,Sergeevna,2,w,neukoelln,9
27089,Nikodem,2,m,neukoelln,7
27090,Sibeldzhanova,2,w,neukoelln,13
27091,Nikolai,2,m,neukoelln,7
27092,Sıla,2,w,neukoelln,4
27093,Nima,2,m,neukoelln,4
27094,Sirin,2,w,neukoelln,5
27095,Nour,2,m,neukoelln,4
27096,Sofie,2,w,neukoelln,5
27097,Orhan,2,m,neukoelln,5
27098,Stefania,2,w,neukoelln,8
27099,Peter,2,m,neukoelln,5
27100,Sultan,2,w,neukoelln,6
27101,Phil,2,m,neukoelln,4
27102,Summer,2,w,neukoelln,6
27103,Phong,2,m,neukoelln,5
27104,Svea,2,w,neukoelln,4
27105,Piet,2,m,neukoelln,4
27106,Tala,2,w,neukoelln,4
27107,Prince,2,m,neukoelln,6
27108,Talya,2,w,neukoelln,5
27109,Rafael,2,m,neukoelln,6
27110,Tamia,2,w,neukoelln,5
27111,Rasim,2,m,neukoelln,5
27112,Teresa,2,w,neukoelln,6
27113,Reto,2,m,neukoelln,4
27114,Theodora,2,w,neukoelln,8
27115,Rio,2,m,neukoelln,3
27116,Wanda,2,w,neukoelln,5
27117,Robin,2,m,neukoelln,5
27118,Wiebke,2,w,neukoelln,6
27119,Rüzgar,2,m,neukoelln,6
27120,Wilma,2,w,neukoelln,5
27121,Salih,2,m,neukoelln,5
27122,Yasin,2,w,neukoelln,5
27123,Sami,2,m,neukoelln,4
27124,Yasmina,2,w,neukoelln,7
27125,Samir,2,m,neukoelln,5
27126,Zahra,2,w,neukoelln,5
27127,Seif,2,m,neukoelln,4
27128,Zara,2,w,neukoelln,4
27129,Seyyid,2,m,neukoelln,6
27130,Zehra,2,w,neukoelln,5
27131,Shawn,2,m,neukoelln,5
27132,Zerya,2,w,neukoelln,5
27133,Sinan,2,m,neukoelln,5
27134,Zoe,2,w,neukoelln,3
27135,Stephan,2,m,neukoelln,7
27136,Zuzanna,2,w,neukoelln,7
27137,Sven,2,m,neukoelln,4
27138,Şerife,2,w,neukoelln,6
27139,Taavi,2,m,neukoelln,5
27140,Tamino,2,m,neukoelln,6
27141,Tarik,2,m,neukoelln,5
27142,Taylan,2,m,neukoelln,6
27143,Taym,2,m,neukoelln,4
27144,Thiago,2,m,neukoelln,6
27145,Thies,2,m,neukoelln,5
27146,Tiberius,2,m,neukoelln,8
27147,Timur,2,m,neukoelln,5
27148,Tristan,2,m,neukoelln,7
27149,Uwe,2,m,neukoelln,3
27150,Veselin,2,m,neukoelln,7
27151,Victor,2,m,neukoelln,6
27152,Viktor,2,m,neukoelln,6
27153,Vo,2,m,neukoelln,2
27154,Wanja,2,m,neukoelln,5
27155,Yiğit,2,m,neukoelln,5
27156,Younis,2,m,neukoelln,6
27157,Yusef,2,m,neukoelln,5
27159,Aalia,1,w,neukoelln,5
27160,Abby,1,w,neukoelln,4
27161,Abdel,1,w,neukoelln,5
27162,Abigail-Jamie,1,w,neukoelln,13
27163,Ada,1,w,neukoelln,3
27164,Adelgunde,1,w,neukoelln,9
27165,Adelheid,1,w,neukoelln,8
27166,Adina,1,w,neukoelln,5
27167,Adissa,1,w,neukoelln,6
27168,Adriana,1,w,neukoelln,7
27169,Aenne,1,w,neukoelln,5
27170,Afia,1,w,neukoelln,4
27171,Agatha,1,w,neukoelln,6
27172,Agnes,1,w,neukoelln,5
27173,Ahad,1,w,neukoelln,4
27174,Ahmedova,1,w,neukoelln,8
27175,Aicha,1,w,neukoelln,5
27176,Aiisha,1,w,neukoelln,6
27178,Aimee,1,w,neukoelln,5
27179,Abaz,1,m,neukoelln,4
27180,Aisel,1,w,neukoelln,5
27181,Abbas,1,m,neukoelln,5
27182,Ajla,1,w,neukoelln,4
27183,Abdelrahman,1,m,neukoelln,11
27184,Ajna,1,w,neukoelln,4
27185,Abdi,1,m,neukoelln,4
27186,Ajshe,1,w,neukoelln,5
27187,Abdul,1,m,neukoelln,5
27188,Ajubi,1,w,neukoelln,5
27189,Abdul-Rahman,1,m,neukoelln,12
27190,Akouba,1,w,neukoelln,6
27191,Abdurrahman,1,m,neukoelln,11
27192,Alaa,1,w,neukoelln,4
27193,Abed,1,m,neukoelln,4
27194,Alara,1,w,neukoelln,5
27195,Abram,1,m,neukoelln,5
27196,Albiona,1,w,neukoelln,7
27197,Adı-Güzel,1,m,neukoelln,9
27198,Alecia,1,w,neukoelln,6
27199,Adilcan,1,m,neukoelln,7
27200,Aleeandra,1,w,neukoelln,9
27201,Ady,1,m,neukoelln,3
27202,Aleksandrovna,1,w,neukoelln,13
27203,Agit,1,m,neukoelln,4
27204,Alexandra,1,w,neukoelln,9
27205,Ahyaan,1,m,neukoelln,6
27206,Ali,1,w,neukoelln,3
27207,Aiden,1,m,neukoelln,5
